loop_acc_rate,mala_acc_rate,cell_acc_rate,E_mean,E_err,E_pot_mean,E_pot_err,E_kin_mean,E_tot_mean,E_tot_err,H_mean,H_err,C_mean,C_err,C_pot_mean,C_pot_err,C_tot_mean,C_tot_err,C_H_mean,C_H_err,G_mean,G_err,Q_mean,Q_err,U_mean,U_err,R_mean,R_err,V_mean,V_err,m2_mean,m2_err,P_mag_mean,P_mag_err,cell_a_mean,cell_a_err,cell_b_mean,cell_b_err,cell_c_mean,cell_c_err,pressure_mean,pressure_err,stress_xx_mean,stress_xx_err,stress_yy_mean,stress_yy_err,stress_zz_mean,stress_zz_err,density_mean,density_err,order_mean,order_err,num_samples,per_run_sample_counts,energy_outlier_stats,num_states,rebin_block_size,rebin_num_blocks,rebin_num_samples_used,rebin_num_samples_dropped,rebin_per_chain,t_k,system,num_runs
0.0,0.69135700487771,0.5322130325402437,-14.897787508583383,3.387112274508791e-06,-14.897787508583383,3.387112274508791e-06,0.0077555999359305,-14.89003190864743,3.387112274508791e-06,-14.89003190864743,3.387112274508791e-06,37.849419845926796,0.13404455681310448,37.849419845926796,0.13404455681310448,37.84941984592681,0.13404455681310448,37.84941984592681,0.13404455681310448,21.275481000161964,0.0019810645511745637,0.9998724655864103,5.223144780731731e-07,0.9998086739789636,7.83671744872696e-07,0.33121140635032986,0.005504851557040478,-2.0192196911910614,5290.510727622641,370.11033643357104,0.027815068074065728,0.15729050179014167,6.00080757091005e-06,8.830819405308386,0.00023422571610182382,15.37372281606333,0.00044936127559694686,14.434229874125826,0.0004346715828834375,-0.0003159116373355261,0.00020268121599690368,0.00017077630954600198,2.031531597502582e-06,0.0001724947407147651,2.1175252997868987e-06,0.0001692366742302186,2.099033592927277e-06,0.9767642087364711,1.6077379551304105e-05,"[[9.62784636e-06 7.80306478e-09 2.96428864e-06]
 [7.80306478e-09 7.38256160e-06 4.78005924e-06]
 [2.96428864e-06 4.78005924e-06 3.32412380e-01]]","[[2.79857061e-08 1.47015584e-08 7.21423397e-06]
 [1.47015584e-08 1.60450856e-08 6.17749358e-06]
 [7.21423397e-06 6.17749358e-06 3.09519342e-05]]",1216000,"[('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0001.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0002.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0003.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0004.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0005.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0006.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0007.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0008.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0011.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0012.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0013.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0014.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0015.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0016.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0017.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0018.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0021.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0022.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0023.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0024.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0025.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0026.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0027.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0028.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0051.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0052.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0053.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0054.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0055.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0056.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0057.txt', 38000), ('sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0058.txt', 38000)]",{'enabled': False},1,2048,576,1179648,36352,"[{'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0001.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0002.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0003.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0004.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0005.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0006.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0007.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0008.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0011.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0012.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0013.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0014.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0015.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0016.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0017.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0018.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0021.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0022.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0023.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0024.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0025.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0026.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0027.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0028.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0051.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0052.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0053.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0054.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0055.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0056.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0057.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_20.00_mc_20_25_pmala_0.900_run_0058.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}]",20.0,sc_222_n_64,32
3.260690789473684e-05,0.6849270264789075,0.533312797810334,-14.885963618357716,8.907316293738835e-06,-14.885963618357716,8.907316293738835e-06,0.019388999839826247,-14.866574618517909,8.907316293738835e-06,-14.866574618517909,8.907316293738835e-06,38.53407092392828,0.16297345467828,38.53407092392828,0.16297345467828,38.534070923928276,0.16297345467828,38.534070923928276,0.16297345467828,21.210931096571997,0.015641000759867546,0.9988250495101768,0.00026092101916833576,0.9982355010663788,0.0003921938307240735,0.33089835622147207,0.13781686369754123,-2.022076058095298,74.82969084021425,369.3348629226378,0.2747498891095383,0.15637239296210353,5.493035685655878e-05,8.844625681336348,0.00036255347390765617,15.399731703302637,0.0007123634528728283,14.45511456629194,0.0007278014092347816,-8.914547039473697e-05,0.0003303182175844114,0.00042395330525112594,3.258833436228404e-06,0.00041919469803684665,3.386099537685439e-06,0.0004190978835249878,3.5710130107716264e-06,0.972210471670221,2.7075905974635686e-05,"[[ 1.52927059e-04 -5.71180050e-05 -9.14655156e-05]
 [-5.71180050e-05  5.34380729e-04  6.10411991e-04]
 [-9.14655156e-05  6.10411991e-04  3.30733491e-01]]","[[4.56890049e-05 3.22851104e-05 6.75709066e-05]
 [3.22851104e-05 1.86017911e-04 3.63003130e-04]
 [6.75709066e-05 3.63003130e-04 8.19230548e-05]]",1216000,"[('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0001.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0002.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0003.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0004.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0005.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0006.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0007.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0008.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0011.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0012.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0013.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0014.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0015.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0016.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0017.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0018.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0021.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0022.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0023.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0024.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0025.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0026.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0027.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0028.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0051.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0052.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0053.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0054.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0055.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0056.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0057.txt', 38000), ('sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0058.txt', 38000)]",{'enabled': False},132,2048,576,1179648,36352,"[{'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0001.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0002.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0003.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0004.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0005.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0006.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0007.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0008.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0011.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0012.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0013.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0014.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0015.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0016.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0017.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0018.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0021.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0022.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0023.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0024.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0025.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0026.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0027.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0028.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0051.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0052.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0053.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0054.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0055.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0056.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0057.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}, {'name': 'sc_222_n_64_T_50.00_mc_20_25_pmala_0.900_run_0058.txt', 'num_samples_total': 38000, 'block_size': 2048, 'num_blocks': 18, 'num_samples_used': 36864, 'num_samples_dropped': 1136}]",50.0,sc_222_n_64,32
